customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
5685-YZJU,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,103.41,1511.78
6515-XYYC,Female,1,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),99.24,1612.14
4081-LPLW,Female,0,No,No,21,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),74.24,1553.7
8855-QMOI,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.38,1208.43
1741-EUNY,Male,0,No,No,51,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.41,3806.44
4383-LXEC,Female,0,No,Yes,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.07,5415.07
2423-OJHS,Female,0,Yes,No,23,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,71.31,1689.55
1277-JOUT,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.78,1628.85
7511-RBYY,Male,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.45,2237.8
8759-GSMD,Male,0,No,No,39,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.98,3743.44
5363-VFGM,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.33,1386.28
7382-YGGB,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.27,2369.97
4066-DRMD,Female,0,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.47,1413.22
3098-TEMN,Male,1,No,No,57,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.07,4959.83
3661-FSDV,Male,1,No,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),95.39,4450.21
9175-KULP,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),97.78,4704.6
5708-QSBO,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.26,3561.59
7158-PSUL,Female,0,Yes,No,18,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.37,1255.01
2116-NKNC,Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,113.08,1200.13
1996-MEGH,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,38.7,1226.0
9436-LZSK,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),94.39,1501.18
6720-SIGZ,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),99.99,2966.22
3111-RTVJ,Male,1,Yes,No,32,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.39,2887.85
5366-PXOW,Male,0,No,Yes,33,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),95.32,3228.77
7874-ZKPZ,Female,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,111.76,2230.33
7790-PSBZ,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),95.09,2777.79
1605-PKBV,Male,1,No,No,45,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,60.14,2565.4
6358-OMBC,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),84.72,2479.04
2117-JVHV,Female,1,Yes,No,6,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),76.39,473.11
8707-ITSC,Female,1,Yes,Yes,42,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.47,3517.18
9778-VIMO,Female,0,Yes,No,4,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,83.85,325.83
3937-HWLQ,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),89.37,2146.6
9655-KQYW,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.3,312.52
5511-UCGQ,Female,0,No,Yes,34,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.01,2590.01
9810-EMWM,Male,0,Yes,No,38,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),89.53,3395.36
4565-MLQQ,Male,0,Yes,No,65,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.81,5040.82
3381-MAML,Female,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.09,1186.66
2137-QHXZ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.79,1068.75
3569-QUIL,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),98.53,2350.22
1972-TPUU,Male,0,No,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,83.63,976.71
9424-OEAW,Female,0,No,No,32,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),92.5,2682.59
8614-JXDM,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),106.25,4911.28
5960-YJLK,Female,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),107.21,6135.64
7725-ZHUJ,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),102.15,4129.01
7175-TTHF,Female,0,No,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,86.11,2056.05
8087-JPUM,Male,1,No,Yes,46,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.9,3379.76
2193-GDSH,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),97.85,3586.01
3808-UWYX,Female,0,No,No,69,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),65.35,4408.09
7258-OYPJ,Male,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,88.67,1607.92
6184-DEFL,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.26,5142.75
7778-UOSM,Male,0,No,No,44,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,76.49,3382.08
7537-JSDM,Male,1,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.51,289.13
5436-EXIE,Male,0,No,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),82.73,242.35
8244-DJIC,Male,0,No,No,52,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),70.15,3491.37
5705-HQZV,Male,0,No,No,27,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.94,1947.6
8362-JUQE,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.81,71.54
3841-TBXS,Female,0,Yes,No,53,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),77.91,4042.04
8608-IAFM,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,101.51,1730.35
6836-LZIG,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),86.81,932.67
2218-QJLJ,Female,1,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,86.99,859.35
3106-KMNP,Female,0,No,No,28,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.19,2000.83
4623-UQHB,Male,1,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.13,552.35
1088-EYKP,Female,0,No,Yes,51,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,75.97,3652.2
9510-IUSL,Male,0,No,No,19,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),57.57,1081.04
8290-RKHH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.62,821.47
2436-TLJE,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,94.06,4485.38
2048-NXTU,Male,1,Yes,No,7,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,85.11,534.01
6279-NOBE,Female,0,No,Yes,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),89.59,2298.06
4323-QYZF,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),74.77,1581.34
7378-PYWR,Female,1,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),103.91,3196.58
2996-KMKS,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.45,3473.0
1268-ALHP,Male,0,No,No,15,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,72.42,1026.05
8084-BSDE,Male,0,Yes,No,44,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.69,3358.21
3881-HXWE,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,67.76,203.96
8087-BMOE,Female,1,Yes,No,18,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,88.7,1491.06
9145-IMJE,Female,0,No,No,28,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.26,1952.53
8499-RMOK,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.9,1377.08
3300-TOWN,Male,0,No,Yes,41,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.82,3694.54
1078-DOUV,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),40.32,115.88
4434-MLHK,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.29,974.15
2103-IGRE,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,68.62,781.38
3933-KBGY,Male,0,No,No,33,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),86.41,2630.89
5959-XHPS,Male,0,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),103.53,4599.17
3919-PYSW,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.47,1240.65
1080-TCLB,Female,0,No,Yes,42,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.04,3531.89
7841-PWZC,Male,1,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,106.69,2457.32
9413-HALO,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.97,1606.05
3627-GFLO,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.36,2515.87
7066-FZVW,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),33.53,1642.34
6518-CCTB,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.65,5349.14
7182-DEYG,Male,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),103.94,3374.84
1819-AACN,Female,0,No,No,55,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,69.12,3697.86
2884-EZPQ,Female,0,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,79.48,545.63
9663-ABCY,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),103.07,5215.56
1401-SYBP,Female,0,No,Yes,21,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,64.02,1359.55
3700-BWIZ,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,92.23,1197.9
9509-PAMQ,Male,0,No,Yes,4,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,79.17,312.24
3795-MKGZ,Male,0,Yes,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.6,496.16
3066-FTRF,Female,0,No,Yes,7,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.59,425.9
2954-MYAG,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,93.16,1356.91
3424-PDCR,Male,1,No,No,26,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),74.54,1928.07
5920-YWIZ,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.76,2373.34
4471-FHBI,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,68.53,1353.73
8864-JIMJ,Male,0,No,Yes,16,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,75.65,1167.4
4547-OCGN,Male,0,No,Yes,35,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,68.4,2327.3
1208-QBZJ,Female,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),102.49,1385.59
3399-RUWT,Male,1,No,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.24,2764.79
3256-KWEO,Male,1,No,Yes,36,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,86.66,2842.64
4512-JPBJ,Female,1,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.41,1300.74
5414-LBGH,Male,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.19,1249.21
4707-QFPS,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.6,438.85
8718-LLFZ,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.42,3017.64
6418-JGOD,Female,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.45,1924.19
6337-BLGX,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.24,755.55
5536-PJBU,Female,0,No,No,7,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,58.18,395.26
2673-NKLI,Male,0,No,No,52,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),97.11,5173.97
8867-LAHB,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,85.33,3685.46
7473-IFCF,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,96.64,3963.12
3898-OQEQ,Female,0,No,Yes,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.94,1848.54
9226-QXMC,Female,0,Yes,Yes,53,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.17,3685.08
2458-FPKB,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.68,3803.77
4603-UDNZ,Male,0,Yes,No,22,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.55,1585.39
4413-WROD,Male,0,Yes,No,26,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.59,2491.62
1131-HJCH,Male,0,No,Yes,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),88.91,715.75
9380-ODUM,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),98.3,1447.6
6746-VEEC,Female,0,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,104.12,2112.84
2236-IRRJ,Female,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.63,3564.94
6314-IXHN,Female,1,Yes,No,8,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.82,605.87
5203-SFKH,Male,0,No,No,15,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),72.06,958.4
9010-TZQV,Female,0,No,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.02,907.38
8845-JPVZ,Male,1,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),118.67,113.46
5455-ESAX,Female,1,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),102.56,1430.85
8398-XMET,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.5,2817.6
5908-RZTV,Female,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.0,184.64
6779-RKZB,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,108.16,3218.29
1913-HBHK,Female,0,No,No,40,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,77.67,3063.41
2792-TWCN,Female,0,Yes,No,15,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,68.92,999.7
4467-RSVA,Female,1,No,No,45,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.91,4261.1
1380-VMRP,Female,1,No,No,51,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,102.02,5077.89
6999-NNHT,Female,0,No,No,30,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.48,2530.7
5192-WRSF,Male,1,No,Yes,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),97.9,1280.52
4085-DUFH,Male,0,Yes,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.47,350.08
6482-SXKL,Female,0,Yes,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.89,3428.27
9858-HMFN,Male,0,Yes,No,15,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,61.65,910.5
5777-IDCH,Male,0,Yes,No,15,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,64.68,902.24
3750-RZYZ,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.46,4542.41
9544-BGLI,Male,0,No,No,26,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.57,1634.76
6687-BFMK,Female,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,100.73,1101.55
4107-GAIY,Female,0,No,No,41,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.55,2644.28
2996-TMBU,Female,0,No,Yes,12,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),81.88,951.02
7823-KBWE,Male,0,No,No,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),101.31,2749.47
9369-FJFY,Female,0,No,Yes,10,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,99.98,965.26
7341-SSRF,Female,0,Yes,No,45,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.27,4010.71
8971-SSCS,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Electronic check,93.39,1111.08
7384-BUGZ,Female,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.23,1623.29
5590-AVUB,Female,1,No,Yes,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.34,4150.39
7503-JVOR,Female,0,No,No,59,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,67.06,4057.66
9017-RHDE,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,105.57,3468.43
3246-AWNU,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.08,1391.06
9787-OIYY,Male,1,No,No,38,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.41,3271.05
5893-HIYT,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,95.37,2993.08
1770-AKWB,Female,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,101.58,1116.44
1971-GWVO,Female,0,Yes,No,53,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,70.02,3680.75
9788-KQKB,Male,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.69,758.31
5798-SFNF,Male,1,No,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),91.72,3980.65
2946-GYJC,Male,0,No,Yes,0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,70.41,
9755-IPWH,Female,0,No,Yes,52,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,95.88,4322.97
2098-LOOX,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),93.93,2772.13
1208-RTYU,Female,0,Yes,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.0,297.11
6283-VUBF,Male,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.09,183.13
3423-JEVW,Female,0,Yes,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.49,1431.13
7039-PYXJ,Male,0,No,Yes,42,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,86.69,3515.79
1791-LQUE,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.68,2787.36
7537-KEMU,Female,0,No,No,12,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,64.71,759.11
